"","x","y"
"146",148.116131755523,95.2196888238999
"147",184.971696906723,101.924070118526
"148",199.291289993562,107.952778067178
"149",181.584192416631,101.238948852475
"150",159.923134185374,92.4730339947204
"151",107.531879888847,118.404631554706
"152",153.317754995078,100.396738358369
"153",122.999154659919,108.583770601034
"154",110.845034220256,118.006108130616
"155",137.653644336388,110.910945223945
"156",109.044912084937,92.17258278471
"157",145.738328807056,102.474983896104
"158",147.030280344188,94.1045605105137
"159",186.682926933281,113.902205013126
"160",189.27392824553,92.816730361819
"161",110.594665422104,100.425967011009
"162",122.531267115846,91.6160783690931
"163",127.693585515954,90.2440443530542
"164",104.7006953042,110.621675491099
"165",172.177873156033,106.219894007237
"166",199.331223918125,123.037792983803
"167",142.930259183049,89.7629599534865
"168",140.901339799166,109.300770244821
"169",146.528969123028,100.8796369844
"170",192.501537851058,90.9913416158502
"171",107.745572947897,116.280038116621
"172",142.878102068789,87.8355676233995
"173",175.434045214206,100.15235328312
"174",166.454129386693,89.7882338202743
"175",172.101711016148,103.192640389592
"176",179.444271069951,88.8364007415303
"177",135.627121618018,118.290429115363
"178",151.819158345461,94.0403109110277
"179",137.008994631469,104.570720783634
"180",119.305575010367,85.9791195762532
"181",100.841412646696,101.04243695717
"182",113.666171580553,93.3032130889051
"183",179.218459664844,107.338021226637
"184",130.916136177257,99.4819502317368
"185",119.472278724425,98.2833744747654
"186",121.16751326248,80.2874491181992
"187",128.140627010725,119.608522325249
"188",194.707086100243,101.987489173531
"189",159.212935925461,100.853755374918
"190",128.51048076991,102.332623577122
"191",157.623534207232,90.7634801340123
"192",111.835602927022,98.7959123018827
"193",128.038294101134,100.825503419342
"194",109.727423056029,106.302112618469
"195",161.844876082614,112.551994852085
"196",149.052692367695,115.689948189892
"197",136.403122940101,82.7487778848497
"198",111.262183776125,90.8933126828013
"199",112.523337081075,98.8668842341257
"200",127.218799712136,111.003351695092
"201",127.876846422441,92.917864701414
"202",184.50384917669,88.9014853846874
"203",134.659486403689,93.1767503157596
"204",176.57370059751,102.728832980252
"205",141.410083370283,117.964619930838
"206",178.76054586377,113.324785092407
"207",113.068111101165,116.704012318492
"208",171.416606241837,110.723994354343
"209",190.869637508877,108.643330769538
"210",132.89935477078,95.8095655080998
"211",198.365042335354,106.348697814637
"212",199.01226228103,99.205481793216
"213",199.100551451556,88.0282246576163
"214",100.11727262754,94.2468436971368
"215",187.758697173558,112.449026360939
"216",118.805283727124,101.079121008358
"217",117.04373890534,95.5245970605408
"218",164.713678881526,109.84033398087
"219",127.69866224844,119.113045373106
"220",166.196519462392,113.091772346371
"221",138.780707865953,102.178014223718
"222",145.819291938096,105.479928153182
"223",141.415294026956,88.1911398003497
"224",133.378480630927,77.8579058899761
"225",144.248803076334,106.867561339136
"226",194.628594978712,91.7994457732329
"227",161.620654142462,85.9683253580042
"228",193.549543619156,99.4604825056241
"229",150.176736037247,81.4805187088143
"230",102.509227441624,104.443015540572
"231",125.97461505793,97.9600242234181
"232",103.840126399882,91.8987703321787
"233",171.356632886454,112.82235757718
"234",108.992124488577,107.62177558836
"235",114.759134035558,104.69891380144
"236",110.796494572423,101.079131895766
"237",106.74046871718,84.5471926587014
"238",110.835264855996,101.742486171001
"239",156.432603253052,100.551645458026
"240",128.424815600738,90.469783001142
"241",175.661650300026,119.208636274715
"242",183.986268262379,85.5296734993885
"243",158.149273507297,98.9221431565315
"244",144.084503292106,108.486515046514
"245",145.020392513834,108.621952899917
"246",139.29170074407,95.4593763891114
"247",119.784813164733,89.9531683779587
"248",165.852815960534,97.4066903006598
"249",119.266144814901,100.12762540056
"250",193.848162214272,99.4587399216695
"251",129.591358755715,105.997499916431
"252",134.000220452435,98.6048450994758
"253",173.620394966565,111.201486661163
"254",171.155119710602,90.9317576277621
"255",105.71863821242,112.606160238495
"256",124.939776910469,112.500853637459
"257",179.275770368986,102.761780908073
"258",155.751220625825,107.873201110225
"259",182.181429490447,94.9579777094781
"260",115.17550831195,121.631564568721
"261",192.041300004348,100.565475906686
"262",157.383966352791,77.9619425587157
"263",194.907480664551,104.141614890716
"264",154.946346720681,101.858736583087
"265",158.381008845754,106.299766092105
"266",124.050405435264,108.225570956424
"267",152.199004148133,95.5404909830372
"268",110.534636839293,127.391842742236
"269",136.672758241184,108.057237555467
"270",106.336514628492,104.481795287695
"271",136.091500823386,93.1008053281578
"272",137.755873822607,103.679030451949
"273",188.836685405113,105.788631869619
"274",153.48383882083,99.1552729571988
"275",177.719148783945,90.6773171730818
"276",157.543094991706,100.740602484407
"277",114.934258791618,85.7986110569158
"278",118.949009431526,90.9238649779727
"279",109.012710442767,95.0220214261779
"280",164.921091264114,99.97355764827
"281",114.354022801854,95.7541604762746
"282",190.887583931908,79.9962987308228
"283",162.648200197145,90.3023512167954
"284",142.496898118407,105.860034586885
"285",145.551106659696,110.653407500262
"286",146.442722273059,99.5799516267429
"287",104.765171557665,78.8760441288005
"288",116.773622808978,111.792061496382
"289",152.951310900971,90.1962105069217
"290",131.187920179218,89.6989315240168
"291",179.671639669687,112.221692561873
"292",156.967526790686,106.888431644015
"293",109.803509176709,107.956202729976
"294",180.155127798207,99.4356205682488
"295",138.46419157926,103.569119425582
"296",120.663066813722,108.1697645822
"297",118.624023208395,101.681772402954
"298",195.504298689775,89.5221709816411
"299",125.663830223493,109.4888426928
"300",123.884352878667,94.1887453372343
"301",196.931929211132,108.326411714578
"302",199.348149541765,87.4471848587198
"303",161.929764878005,108.905222927104
"304",119.801816297695,98.1531097595951
"305",179.706104821526,95.9443091993617
"306",153.795580402948,100.792091285441
"307",180.736298160627,100.574825474642
"308",117.165836226195,111.240998942895
"309",108.511752332561,85.8208511350461
"310",123.159051663242,92.0881341591732
"311",187.912350473925,104.448057974238
"312",130.727576441132,103.629106608948
"313",185.786513844505,103.737464059365
"314",137.929046526551,99.7152728892661
"315",115.623475750908,90.5133457370076
"316",170.320170954801,103.017148316538
"317",190.644702152349,93.2946874541163
"318",152.561957063153,110.311825861393
"319",139.742594957352,119.744423939222
"320",148.09084685985,105.100973126244
"321",185.920105944388,106.023620446592
"322",114.880690653808,98.6156201896278
"323",118.207412702031,95.5393156345977
"324",106.792498007417,110.13647717434
"325",155.108694895171,111.652105039547
"326",172.846683277749,84.7839973630269
"327",161.57381508965,105.842714525111
"328",163.361781905405,98.2456251423482
"329",172.886130819097,104.419092029406
"330",183.704835758545,106.390423661133
"331",113.003955432214,97.9881836389336
"332",138.787590526044,98.9481956139475
"333",121.085069980472,85.3886386795348
"334",174.09913004376,93.0951596631371
"335",159.721559705213,92.8255382216365
"336",164.406161895022,103.304305370036
"337",102.878351463005,101.609399627939
"338",188.411156763323,93.8747635326379
"339",190.681958617643,103.620608885466
"340",137.059640372172,106.931864488452
"341",197.798498370685,100.252822360495
"342",139.741934975609,95.73891161213
"343",152.882256987505,99.4477187972331
"344",159.548018313944,83.0374633017239
"345",134.562189131975,115.658566755379
"346",166.313303029165,106.07966922273
"347",104.670386970975,104.603065725454
"348",108.479987690225,101.468165085434
"349",104.544393159449,92.2264782884307
"350",127.649153023958,102.152044719357
"351",149.199607456103,98.0153706838046
"352",169.5078776218,115.014161265495
"353",179.343369253911,91.5635697696084
"354",193.760260776617,109.946469822249
"355",102.102056401782,106.16854094584
"356",199.147661379538,91.6554339700223
"357",177.385903545655,96.9638372666131
"358",145.996114052832,93.4744943597413
"359",112.600977136753,105.749311629029
"360",198.342108726501,106.208304743991
"361",163.908846466802,93.9633223441326
"362",149.467400670983,90.5299950481964
"363",188.180036447011,106.681717833835
"364",151.733371033333,93.6126768813858
"365",127.435489860363,91.5438537860741
"366",185.218806518242,85.125766842227
"367",149.795185867697,105.813604575252
"368",187.334819929674,104.853773352165
"369",136.536267446354,99.896748032902
"370",116.723959660158,110.808050707581
"371",144.4420064101,98.0285537903955
"372",135.710080433637,91.7882486341636
"373",148.232292849571,98.5607236255235
"374",181.841295887716,96.6152444236095
"375",136.802707402967,113.730462234254
"376",182.618889119476,104.370979143932
"377",129.022883041762,113.624893997479
"378",197.15082005132,94.1691265610871
"379",192.317101941444,104.531093011757
"380",144.164153980091,95.7967399934946
"381",197.784194792621,116.809676231122
"382",123.76807462424,106.400434140906
"383",199.776171753183,89.3626721626095
"384",197.280932031572,112.173327607705
"385",168.747494695708,104.499358502157
"386",101.162229338661,112.468577241085
"387",148.278211452998,113.682701391756
"388",157.199688139372,97.8967316393964
"389",174.778991099447,91.8552563674779
"390",190.699421335012,108.677191034708
"391",131.899375235662,96.293132253923
"392",138.084540842101,100.404458854994
"393",103.139115124941,86.4254978925908
"394",178.242507693358,80.9336127854528
"395",129.31730337441,91.4903624033691
"396",157.711834507063,83.1183197410407
"397",170.721183111891,106.861499346702
"398",176.331053185277,98.6052625313918
"399",185.643945261836,105.628443361393
"400",143.078625551425,99.4348225061748
"401",152.170005626976,91.5875760404338
"402",189.84270223882,98.4894069849066
"403",179.176706168801,110.061144085729
"404",162.3583473498,94.1876325380605
"405",163.559095887467,90.9933848894625
"406",165.348831797019,98.5876884383258
"407",115.551586216316,113.929480612108
"408",135.099904844537,103.813560539305
"409",110.059981257655,97.1910710285466
"410",127.531709917821,86.8154562927805
"411",163.442594185472,100.999900441099
"412",181.377714942209,95.9220567381475
"413",181.000145873986,111.271125499906
"414",131.766517064534,102.558452572141
"415",195.062006614171,95.2654090154318
"416",129.142678924836,101.913238156596
"417",159.093935973942,100.74215193578
"418",178.845034935512,106.571807216456
"419",116.565566579811,115.020710318671
"420",118.403218896128,106.302609959342
"421",173.639387008734,93.7132261857325
"422",174.893724592403,98.3570574557718
"423",183.863085811026,111.705217192814
"424",140.771823283285,102.183109861915
"425",171.251792227849,90.7433642983259
"426",131.956929224543,117.979199733678
"427",123.772803600878,89.4965518270703
"428",167.049271101132,118.983620255218
"429",199.631179077551,124.920997050296
"430",120.757079683244,84.1809768788456
"431",169.683126243763,107.478988848074
"432",181.890124175698,114.419408798127
"433",185.956936073489,68.6161407647907
"434",135.910832695663,117.265990868824
"435",195.534149138257,103.044776772995
"436",163.167544896714,116.773476170146
"437",144.328108476475,116.049160718173
"438",156.154747353867,97.9297248866694
"439",131.367216561921,96.4433924347763
"440",123.167484719306,97.243559747325
"441",196.411090251058,94.019631520841
"442",149.708850565366,97.6407069092876
"443",181.080384808592,97.580532247536
"444",166.593206184916,109.495993933639
"445",127.901510265656,88.9040701987551
"446",168.979581794702,96.3007876488861
"447",119.003101438284,98.8591607080551
"448",127.941430127248,87.2267481388546
"449",118.347777961753,102.351345044159
"450",161.47036710754,102.212067336216
"451",145.943684200756,102.268270504751
"452",182.583835627884,101.001945574525
"453",199.717966280878,87.1284326464581
"454",130.642803222872,120.291004557602
"455",105.127214430831,77.4984014871371
"456",127.907613990828,107.210430942503
"457",115.312192123383,95.873152184397
"458",167.226770706475,113.714282079677
"459",129.955035331659,103.087765808102
"460",106.372949038632,92.3947608416347
"461",127.629063860513,113.431836601031
"462",151.775901089422,100.847892823812
"463",132.397026335821,110.699708217486
"464",121.046744822524,124.416747573209
"465",119.133911794052,99.2297183785131
"466",186.590246879496,107.788341415974
"467",149.800308630802,93.7745994095904
"468",183.750994084403,97.6044206831538
"469",187.539231637493,110.385735031962
"470",119.192531285807,101.138145449344
"471",147.050199005753,81.9283104347607
"472",177.658394630998,93.600060617404
"473",188.243852579035,86.1105829373151
"474",153.012768551707,87.1841863567039
"475",137.226276565343,108.42199882663
"476",112.084509315901,105.755176036622
"477",170.13680327218,102.290735623394
"478",100.763314426877,110.790894769208
"479",100.639279023744,91.1983386921618
"480",136.765674524941,104.298724576494
"481",143.489476339892,98.1907447225674
"482",184.504062053747,102.158696512238
"483",107.572264177725,110.459353027469
"484",154.582799947821,109.220099028336
"485",128.708759113215,93.4497091135336
"486",189.87015991006,99.9919766034104
"487",181.04923707433,99.086728644212
"488",107.452380354516,90.2794396823079
"489",117.2750151949,82.5961477858816
"490",192.153584281914,97.7055765053311
"491",179.852156061679,79.3114293506898
"492",143.118132581003,110.942056730749
"493",113.644040049985,98.7920148212043
"494",186.981175746769,90.7509784651818
"495",108.557926793583,108.629753305524
"496",124.212350160815,103.833573144523
"497",173.160535981879,114.169077188704
"498",195.928660733625,84.6666147718819
"499",111.038221931085,101.280626678795
"500",103.1014154898,130.524826823334
